SFD_EBV,common_aperture_arcsec,field_id,full_stellar,galaxy_id,logMstar,logMstar_method_sd,n_optical_profile_rows,reason,response_products_used,selected_size_pix,spatial_shard,stage1_R50_arcsec,stage1_Rd_arcsec,status,team_release
0.0984,17.361187932270052,NGC5044,True,WALLABY J131327-204640,10.257197871530261,0.13920060361038503,45,,False,1536,11,6.704687589922842,3.994816107637126,pass,NGC 5044 TR3
0.0752,9.799937982530686,NGC5044,True,WALLABY J131344-175928,8.822915330711067,0.3739450314945905,39,,False,1280,2,4.476479147614782,2.66719526667745,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131346-144345,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,1,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
,,NGC5044,False,WALLABY J131352-204405,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,15,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
,,NGC5044,False,WALLABY J131403-120644,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1985m122/legacysurvey-1985m122-image-r.fits.fz,False,,16,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131409-171242,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1984m172/legacysurvey-1984m172-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131410-132513,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1986m135/legacysurvey-1986m135-image-r.fits.fz,False,,8,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131413-125346,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1985m130/legacysurvey-1985m130-image-r.fits.fz,False,,14,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131415-141108,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1986m140/legacysurvey-1986m140-image-r.fits.fz,False,,19,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131420-122736,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1985m125/legacysurvey-1985m125-image-r.fits.fz,False,,1,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0436,72.52199050895625,NGC5044,True,WALLABY J131431-105651,8.411251899303068,0.16906149673433554,60,,False,1024,23,21.968826859336236,13.089561926117648,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131434-145005,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,13,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.0992,30.75640345448028,NGC5044,True,WALLABY J131441-184647,10.358879072227797,0.15340308595453306,51,,False,1792,16,10.840472368303216,6.4590173741102275,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131448-163249,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1986m165/legacysurvey-1986m165-image-r.fits.fz,False,,10,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0825,19.09730672549706,NGC5044,True,WALLABY J131451-143740,10.371510868529938,0.14667801764782928,46,,False,1024,13,5.568344317612881,3.317755119016006,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131512-175802,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1987m180/legacysurvey-1987m180-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0587,14.348089200223182,NGC5044,True,WALLABY J131516-145919,7.838424752482989,0.19674273253952354,43,,False,1280,21,4.794046118223234,2.856409399688943,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131524-154106,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1988m157/legacysurvey-1988m157-image-r.fits.fz,False,,1,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131526-132732,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1988m135/legacysurvey-1988m135-image-r.fits.fz,False,,22,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131528-131929,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1988m132/legacysurvey-1988m132-image-r.fits.fz,False,,15,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131532-161726,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1988m162/legacysurvey-1988m162-image-r.fits.fz,False,,14,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131535-142104,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1989m142/legacysurvey-1989m142-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131547-173827,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1989m177/legacysurvey-1989m177-image-r.fits.fz,False,,18,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131548-170147,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1989m170/legacysurvey-1989m170-image-r.fits.fz,False,,20,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131551-161220,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1988m162/legacysurvey-1988m162-image-r.fits.fz,False,,14,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131554-145828,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,2,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
0.0887,1.6023681697484635,NGC5044,True,WALLABY J131600-185222,8.636132964422227,0.4272010856980927,20,,False,2816,10,0.986955508128762,0.5880521215216435,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131608-165949,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/198/1989m170/legacysurvey-1989m170-image-r.fits.fz,False,,20,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0861,8.90903452957335,NGC5044,True,WALLABY J131618-190711,8.064065811028343,0.17316162131703214,38,,False,1024,12,4.16424809465344,2.481160403315707,pass,NGC 5044 TR3
0.0947,37.21524817992115,NGC5044,True,WALLABY J131618-204147,8.726935295634117,0.18767548543583742,53,,False,2048,7,10.820639446394068,6.447200436357117,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131620-164013,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1991m167/legacysurvey-1991m167-image-r.fits.fz,False,,4,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.082,23.107741137851445,NGC5044,True,WALLABY J131624-192614,9.498161973927882,0.14843181214731963,48,,False,1024,10,7.516033130845861,4.478235535055389,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131638-174225,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1992m177/legacysurvey-1992m177-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131649-133623,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1991m135/legacysurvey-1991m135-image-r.fits.fz,False,,13,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0898,23.107741137851445,NGC5044,True,WALLABY J131650-184634,8.707682503183811,0.2326027268776288,48,,False,2560,10,9.261824652094193,5.518420628860694,pass,NGC 5044 TR3
0.1359,54.48684486022256,NGC5044,True,WALLABY J131650-214015,8.783958465035957,0.16756167869524458,57,,False,1792,20,18.973121916052445,11.30464798334944,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131652-175359,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1992m180/legacysurvey-1992m180-image-r.fits.fz,False,,3,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131655-134334,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1991m137/legacysurvey-1991m137-image-r.fits.fz,False,,2,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131655-163531,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1991m165/legacysurvey-1991m165-image-r.fits.fz,False,,6,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131658-163757,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1991m167/legacysurvey-1991m167-image-r.fits.fz,False,,4,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131713-130921,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1993m132/legacysurvey-1993m132-image-r.fits.fz,False,,8,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131721-175129,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1992m177/legacysurvey-1992m177-image-r.fits.fz,False,,5,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131727-161741,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1993m162/legacysurvey-1993m162-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131732-121430,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1993m122/legacysurvey-1993m122-image-r.fits.fz,False,,11,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131734-161058,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1993m162/legacysurvey-1993m162-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131738-151033,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m152/legacysurvey-1995m152-image-r.fits.fz,False,,4,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0994,23.107741137851445,NGC5044,True,WALLABY J131738-201111,10.638822642329423,0.16169324181797334,48,,False,1024,6,5.667994252471417,3.3771289764193235,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131739-164913,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1994m167/legacysurvey-1994m167-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.1377,49.53349532747505,NGC5044,True,WALLABY J131739-213708,8.996447299250196,0.13909252052356752,56,,False,1536,14,21.32577744329073,12.706417427470724,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131742-141341,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1994m142/legacysurvey-1994m142-image-r.fits.fz,False,,1,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131743-181822,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m182/legacysurvey-1995m182-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0802,14.348089200223182,NGC5044,True,WALLABY J131744-185121,8.733029914443238,0.19058051217027966,43,,False,2304,7,4.320153579107904,2.5740526868433915,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131745-150812,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m152/legacysurvey-1995m152-image-r.fits.fz,False,,4,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0802,0.9949445639880927,NGC5044,True,WALLABY J131745-185133,6.619206772766608,0.606464432285049,15,,False,2304,7,0.7093147495300994,0.4226269977241466,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131749-150807,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m152/legacysurvey-1995m152-image-r.fits.fz,False,,4,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0802,21.007037398046766,NGC5044,True,WALLABY J131753-193408,9.889332592979965,0.12709017819653873,47,,False,1024,22,5.819164590328461,3.4671999443158623,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131758-151541,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m152/legacysurvey-1995m152-image-r.fits.fz,False,,4,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131802-151824,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m152/legacysurvey-1995m152-image-r.fits.fz,False,,4,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0808,15.7828981202455,NGC5044,True,WALLABY J131805-191823,9.401973242883653,0.1597331047293095,44,,False,1024,16,6.714582577079035,4.000711781901775,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131806-181910,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m182/legacysurvey-1995m182-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131807-154958,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m157/legacysurvey-1995m157-image-r.fits.fz,False,,15,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131824-152926,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m155/legacysurvey-1995m155-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131830-134228,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1996m137/legacysurvey-1996m137-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131830-143635,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1997m145/legacysurvey-1997m145-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131835-183814,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1996m185/legacysurvey-1996m185-image-r.fits.fz,False,,17,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131835-211758,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,8,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
,,NGC5044,False,WALLABY J131836-145740,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m150/legacysurvey-1995m150-image-r.fits.fz,False,,3,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131843-172044,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1997m172/legacysurvey-1997m172-image-r.fits.fz,False,,7,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0503,8.90903452957335,NGC5044,True,WALLABY J131844-113805,9.752572972124506,0.25905698128875354,38,,False,1280,3,2.315877532725343,1.3798562195427502,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131845-153954,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1995m157/legacysurvey-1995m157-image-r.fits.fz,False,,15,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131847-210939,,,,no adjacent registered frame pair satisfied all frozen convergence criteria,False,,8,,,frame_nonconverged_after_registered_ladder,NGC 5044 TR3
,,NGC5044,False,WALLABY J131851-123625,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1998m125/legacysurvey-1998m125-image-r.fits.fz,False,,3,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131854-183512,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1996m185/legacysurvey-1996m185-image-r.fits.fz,False,,2,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131855-170333,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1997m170/legacysurvey-1997m170-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131858-150054,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1997m150/legacysurvey-1997m150-image-r.fits.fz,False,,2,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131905-175622,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1998m180/legacysurvey-1998m180-image-r.fits.fz,False,,2,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0777,25.41851525163659,NGC5044,True,WALLABY J131915-155513,9.56406848371075,0.1534239154373964,49,,False,1024,19,5.99888014749405,3.5742788488776687,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J131919-170339,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1997m170/legacysurvey-1997m170-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131920-170105,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1997m170/legacysurvey-1997m170-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131934-124159,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1998m127/legacysurvey-1998m127-image-r.fits.fz,False,,1,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131938-124148,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1998m127/legacysurvey-1998m127-image-r.fits.fz,False,,1,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J131954-163715,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1999m167/legacysurvey-1999m167-image-r.fits.fz,False,,21,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132001-195929,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2000m200/legacysurvey-2000m200-image-r.fits.fz,False,,22,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132004-165233,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1999m170/legacysurvey-1999m170-image-r.fits.fz,False,,8,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132009-174141,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2000m177/legacysurvey-2000m177-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132014-141744,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1999m142/legacysurvey-1999m142-image-r.fits.fz,False,,7,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132017-144841,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2000m147/legacysurvey-2000m147-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132018-163208,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1999m167/legacysurvey-1999m167-image-r.fits.fz,False,,1,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132024-143418,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1999m145/legacysurvey-1999m145-image-r.fits.fz,False,,0,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132025-164032,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/199/1999m167/legacysurvey-1999m167-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132036-173846,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2000m177/legacysurvey-2000m177-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132037-142743,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2002m145/legacysurvey-2002m145-image-r.fits.fz,False,,8,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132040-165353,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2002m170/legacysurvey-2002m170-image-r.fits.fz,False,,0,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132042-173916,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2003m177/legacysurvey-2003m177-image-r.fits.fz,False,,13,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132046-124531,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2000m127/legacysurvey-2000m127-image-r.fits.fz,False,,13,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132059-122814,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2003m125/legacysurvey-2003m125-image-r.fits.fz,False,,9,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132059-173347,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2002m175/legacysurvey-2002m175-image-r.fits.fz,False,,12,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132113-131115,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2003m132/legacysurvey-2003m132-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132119-130231,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2003m130/legacysurvey-2003m130-image-r.fits.fz,False,,6,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0754,27.960366776800253,NGC5044,True,WALLABY J132121-151214,8.714145458139361,0.1626906455709654,50,,False,2816,22,10.008688254195796,5.963420147163038,pass,NGC 5044 TR3
0.0681,27.960366776800253,NGC5044,True,WALLABY J132124-160619,9.446033900784363,0.15233639985177294,50,,False,1280,9,6.829352173940637,4.069094302050641,pass,NGC 5044 TR3
0.0727,37.21524817992115,NGC5044,True,WALLABY J132132-152931,9.241635890142483,0.27234692543669614,53,,False,1280,23,13.369768740412926,7.966033734347275,pass,NGC 5044 TR3
0.0962,45.03045029770459,NGC5044,True,WALLABY J132136-203629,8.307258533091701,0.14012121703171218,55,,False,1536,0,9.75138855518802,5.810114721921252,pass,NGC 5044 TR3
0.0686,23.107741137851445,NGC5044,True,WALLABY J132145-154135,8.5236701045131,0.15031727218499505,48,,False,1536,0,9.251750589202352,5.512418256912722,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132148-131222,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2003m132/legacysurvey-2003m132-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132151-144210,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2005m147/legacysurvey-2005m147-image-r.fits.fz,False,,18,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132151-171211,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2005m172/legacysurvey-2005m172-image-r.fits.fz,False,,2,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0851,54.48684486022256,NGC5044,True,WALLABY J132157-165559,10.542478038074053,0.14490607963033125,57,,False,1024,23,11.101341247530721,6.614449403827107,pass,NGC 5044 TR3
,,NGC5044,False,WALLABY J132158-170021,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2002m170/legacysurvey-2002m170-image-r.fits.fz,False,,23,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132202-174134,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2005m177/legacysurvey-2005m177-image-r.fits.fz,False,,15,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132202-201335,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2003m200/legacysurvey-2003m200-image-r.fits.fz,False,,3,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132205-130816,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2006m132/legacysurvey-2006m132-image-r.fits.fz,False,,8,,,no_dr10_imaging_coverage,NGC 5044 TR3
,,NGC5044,False,WALLABY J132207-172410,,,,HTTP 404 https://portal.nersc.gov/cfs/cosmo/data/legacysurvey/dr10/south/coadd/200/2005m175/legacysurvey-2005m175-image-r.fits.fz,False,,17,,,no_dr10_imaging_coverage,NGC 5044 TR3
0.0785,1.938865485395641,NGC5044,True,WALLABY J132208-164023,9.12522844689277,0.2181285013329047,22,,False,1024,17,1.4293488355997332,0.8516408371462831,pass,NGC 5044 TR3
0.0708,96.5267693674208,NGC5044,True,WALLABY J132211-160558,10.901817504527127,0.15069766172897842,63,,False,1280,8,10.583182203113827,6.3057176293495605,pass,NGC 5044 TR3
